,Genre,Energy,RMSE,ZCR,CQT,Spectral_Contrast,Chromagram,Tempo,MFCCS0,MFCCS1,MFCCS2,MFCCS3,MFCCS4,MFCCS5,MFCCS6,MFCCS7,MFCCS8,MFCCS9,MFCCS10,MFCCS11,MFCCS12,MFCCS13,MFCCS14,MFCCS15,MFCCS16,MFCCS17
333,Disco,13.140016386609911,0.15515977144241333,82507.0,(-0.0004937660282863731+0.0020635899407730816j),19.656394698100897,0.25243469631316606,129.19921875,-57,86,-11,38,2,8,-1,9,-1,9,3,7,1,5,0,3,0,0
334,Disco,8.760382240432497,0.12041451781988144,119837.0,(9.789614110352841e-05+0.0019542864322916105j),18.770750595070737,0.2676818889136653,129.19921875,-65,52,16,12,5,8,0,0,-4,0,-7,-1,-7,-5,-3,-4,-2,0
335,Disco,14.18535148869654,0.14536866545677185,116810.0,(0.000727274623841438+0.002072734139213468j),18.333276545414797,0.26988195640195467,123.046875,-51,55,11,7,12,6,4,4,-5,0,3,-2,-5,-4,-7,-4,-1,-2
336,Disco,16.891413361791376,0.16830509901046753,107395.0,(-0.0059054187347787005-0.0030183614956810216j),18.182610168540677,0.2767412166383955,135.99917763157896,-23,57,6,16,5,11,1,5,2,7,1,1,-2,-2,0,0,2,1
337,Disco,15.633498769265017,0.15766508877277374,125926.0,(0.003959486489538851+0.002557282409805844j),17.175434215904662,0.2653722299262499,129.19921875,-26,52,4,12,16,10,4,6,1,0,4,2,-3,1,-1,-1,0,2
338,Disco,7.514955677417282,0.1098092794418335,111437.0,(-0.00101940880300992+0.00017023617526125897j),18.611181688649616,0.2682924845521673,123.046875,-77,52,-9,12,8,2,8,4,-7,-2,0,-1,-3,-3,-2,-4,-1,-4
339,Disco,8.579396337105072,0.1220330223441124,67036.0,(-0.000564751154657883+0.0026457977711901075j),20.165513467650943,0.25939861147594534,112.34714673913044,-107,91,-8,34,-1,3,10,5,6,4,0,-3,-2,0,7,3,3,5
340,Disco,13.711427896567358,0.13590608537197113,83834.0,(-0.0007045452489890321-0.0005890256295187157j),18.7283218647503,0.2758076422002445,135.99917763157896,-78,80,-9,25,-3,16,7,1,0,6,1,2,0,-3,0,2,0,5
341,Disco,17.515450158588624,0.17254295945167542,35691.0,(0.0016118293436226847-0.0009112435065747319j),20.76108490323776,0.23419550527765268,161.4990234375,-121,116,28,24,10,-1,-1,0,-3,-2,-1,-4,-2,-3,0,3,-5,0
342,Disco,10.444705668810542,0.13353632390499115,80612.0,(-0.0002080363773692791+0.0006022764154621657j),18.068071030636546,0.25961007956408877,107.666015625,-62,92,-19,17,-3,5,-4,8,-2,3,0,-1,1,0,-1,-5,-1,1
343,Disco,16.698427320205898,0.16839727759361267,89283.0,(0.003029416981356758-0.007380204488349115j),19.21280673485506,0.2684211618033325,129.19921875,-62,77,3,26,5,11,11,-1,1,9,4,0,5,0,0,2,-1,-6
344,Disco,12.871150818369614,0.14385582506656647,72632.0,(0.0014417636960363852+0.005036278225455085j),18.54990656717712,0.2651585425513918,123.046875,-71,97,-18,8,5,0,0,1,-4,0,0,-4,-5,-4,-4,-5,-2,-3
345,Disco,10.825461098035813,0.13070744276046753,72708.0,(0.001567276240776047-0.0023007774669185563j),18.077106870224153,0.2744902038448821,123.046875,-81,106,-9,17,3,8,3,4,-3,-2,-2,-4,-1,-1,0,-1,-3,-1
346,Disco,8.0751816078526,0.1071324273943901,75664.0,(0.0010882123849631083-0.002399771595142619j),21.82428627479627,0.2712556348870892,123.046875,-125,101,-17,33,-15,23,-8,18,-14,19,-15,12,-14,3,-7,1,-3,5
347,Disco,1.682045862364479,0.046427514404058456,57683.0,(-0.00046139426937188554+0.00019318575269482223j),23.71653083991099,0.22890900496314118,117.45383522727273,-280,120,-37,28,-10,-6,-13,-4,-14,4,-20,-5,-6,-6,-1,-4,3,4
348,Disco,7.314711301119337,0.10725122690200806,102290.0,(-0.0022743573217584396+4.988742196467175e-05j),21.736848086470214,0.25507727203355013,103.359375,-104,80,-41,54,-8,25,-12,28,-15,15,-7,12,-7,5,-9,3,-7,3
349,Disco,26.182951804205786,0.20031660795211792,89647.0,(-0.0014528455095339761-0.0006432565199417456j),21.581275892415796,0.26242231761315377,123.046875,-45,98,-24,40,-18,26,-12,13,-15,16,-14,8,-11,5,-7,3,-6,1
350,Disco,13.865783622134087,0.15539224445819855,85310.0,(0.001994002259307723+0.0030971435068664656j),21.470742589543228,0.26482588387085965,107.666015625,-45,101,-32,34,-17,32,-15,22,-16,18,-13,16,-9,11,-7,6,-7,3
351,Disco,6.423017007777404,0.10295700281858444,104433.0,(0.0007622787644143411+0.001005424916044154j),20.489046894193702,0.26732921469601933,107.666015625,-77,89,-34,38,-22,31,-16,22,-16,19,-13,16,-10,11,-8,5,-8,3
352,Disco,9.074355669730148,0.12156494706869125,112474.0,(0.0012485049250223618-0.0020042448554922344j),21.21846890974049,0.27499210352861214,123.046875,-70,90,-48,36,-17,21,-30,24,-20,14,-18,9,-12,6,-11,4,-7,0
353,Disco,17.98933603719739,0.16564755141735077,102164.0,(-0.002723369822368639-0.0006056878545466979j),20.943190459840956,0.2653914226286241,135.99917763157896,-108,69,14,45,-5,41,-13,32,-20,23,-12,18,-9,7,-4,2,0,2
354,Disco,1.7347106293349126,0.04851149767637253,75922.0,(-0.00028722103341872796-0.0006825784422869637j),21.547713628006075,0.2660181440769828,112.34714673913044,-226,78,7,53,-1,11,-7,24,-14,18,-19,6,-10,5,-11,3,-11,1
355,Disco,8.513666457025517,0.11724667251110077,73142.0,(0.0012298100071602485-0.0022781867703911807j),20.798357899521633,0.2632427425359522,129.19921875,-103,107,-33,52,-9,30,-9,23,-11,18,-7,9,-5,6,-5,4,-5,0
356,Disco,3.427172155022526,0.07264689356088638,50969.0,(0.0011788845824589457-0.0010890190752645289j),20.72220016589825,0.26544545923147556,89.10290948275862,-182,124,-10,41,-7,26,-12,19,-16,16,-10,3,-8,2,-6,3,-3,4
357,Disco,3.247490481480714,0.07437893748283386,61235.0,(-0.0004584934905415202-0.001393449026560113j),20.64862188057532,0.2655022482752785,117.45383522727273,-143,122,-23,28,-23,23,-17,18,-18,18,-13,9,-12,4,-8,5,-7,3
358,Disco,8.83906624157482,0.11449948698282242,73515.0,(0.0028747572425104123+0.0019886465258353017j),21.337671890259177,0.2705818958055703,129.19921875,-109,104,-16,45,-10,25,-17,22,-16,16,-12,8,-8,5,-9,3,-7,1
359,Disco,8.472000502527479,0.1118135154247284,72998.0,(0.0009596274626351237+0.0009922675238361398j),20.832955428052376,0.266891485554557,123.046875,-109,106,-18,23,-17,19,-13,18,-18,18,-9,11,-5,12,-3,8,-7,5
360,Disco,7.564531729558422,0.10970249027013779,61591.0,(0.0035670696130287844+4.793136768813026e-05j),21.363469476468055,0.26273153443032676,129.19921875,-121,116,-22,45,-4,30,-12,21,-16,16,-10,7,-9,5,-8,2,-8,0
361,Disco,22.381965529457982,0.17241623997688293,76746.0,(-3.6285356355710134e-05+0.001569449195499282j),21.89349551759539,0.26967336154199184,123.046875,-91,87,-2,34,-18,19,-14,17,-15,17,-13,11,-9,9,-11,-1,-11,0
362,Disco,16.034181565479535,0.14048704504966736,84564.0,(0.0011714680344648233+0.001645500089961163j),21.011641090386817,0.2728302335262366,107.666015625,-107,81,-30,41,-8,31,-8,26,-8,17,-4,7,-4,4,-4,3,0,4
363,Disco,50.49172794219934,0.2783557176589966,66064.0,(-0.004483255265411176+0.0005856349860960278j),19.97371210425366,0.26228029945082354,129.19921875,-51,70,-3,49,1,35,-4,24,-9,22,-6,17,-2,11,-1,6,-2,4
364,Disco,4.851760584242921,0.08821944892406464,43018.0,(0.0003328571341830169-0.0013196238877332797j),21.709994618731077,0.21100584540367834,123.046875,-189,93,7,41,-7,31,-12,24,-6,24,-6,16,-2,6,-8,3,-2,0
365,Disco,20.445810653284067,0.17505113780498505,48774.0,(-0.000817696849443073+0.0037527002505378035j),20.537314262913725,0.2607088112563693,129.19921875,-106,105,-5,50,1,36,-9,23,-8,14,-2,9,0,3,-1,3,1,2
366,Disco,16.736525480394345,0.16244104504585266,91814.0,(0.0005201045848032605-0.0007524628083110543j),21.459089074698873,0.27455471563830425,135.99917763157896,-57,96,-24,40,-17,27,-13,23,-16,19,-15,11,-10,8,-9,6,-3,0
367,Disco,4.75537400402528,0.08952834457159042,94904.0,(0.0008741688444924448-0.0002974699181333058j),21.255270950731862,0.26645463923108725,99.38401442307692,-103,92,-27,39,-23,20,-17,18,-15,16,-14,12,-14,8,-11,1,-8,5
368,Disco,6.701140221404402,0.10245009511709213,107744.0,(-0.0007726523271021244-0.0014635229023958693j),21.927580204140895,0.25583032163668995,107.666015625,-93,77,-8,42,-11,24,-17,22,-16,16,-15,15,-18,10,-14,1,-11,1
369,Disco,7.264209416625018,0.10768823325634003,55401.0,(0.0018930958739436408-0.0013306866800723998j),20.335486989161634,0.2645696915726178,107.666015625,-118,114,-6,37,-17,28,-23,9,-10,12,-5,12,-3,4,-9,3,-7,3
370,Disco,7.0252801007728145,0.10698126256465912,89167.0,(-0.0007933248076477926+0.0015300084936032076j),20.304018530946905,0.2666522495414183,107.666015625,-81,97,-27,36,-17,30,-15,20,-16,17,-13,15,-10,10,-8,4,-7,2
371,Disco,5.73301847119262,0.0950479805469513,103282.0,(0.0014841762288985785-0.0011765835125545682j),21.180044723367935,0.2613889452555249,112.34714673913044,-105,79,-15,40,-12,23,-19,27,-16,21,-11,13,-10,9,-12,2,-12,2
372,Disco,4.470277503355559,0.08086653053760529,121959.0,(-0.00031413653978975805-0.0010194390740064564j),21.47334594279513,0.26156379156426796,135.99917763157896,-128,67,-36,40,-21,23,-13,13,-14,17,-15,16,-10,12,-9,4,-5,7
373,Disco,5.559814158583784,0.0908258706331253,116860.0,(0.00021237564049335142+0.000825161238540189j),20.828311819130285,0.2685349668777032,112.34714673913044,-95,82,-26,37,-16,25,-21,21,-20,16,-16,14,-11,7,-11,5,-10,4
374,Disco,18.63697677847948,0.1708831787109375,100083.0,(-0.0027364360048429447-0.002597586198351289j),21.289762541248514,0.26404419532597645,112.34714673913044,-40,86,-26,34,-20,21,-23,19,-17,18,-16,12,-13,6,-14,0,-14,-1
375,Disco,6.958608028867813,0.10788973420858383,86069.0,(0.0009197536077608067-5.184076193901761e-05j),21.185142543268892,0.26653852411689316,135.99917763157896,-91,86,-17,43,-18,34,-18,26,-13,20,-14,12,-12,6,-10,7,-8,7
376,Disco,9.256946091916074,0.12005401402711868,80739.0,(-0.0009912106609126512-0.001303139566724226j),21.950766934675396,0.27095178082763277,129.19921875,-95,103,-36,27,-22,9,-24,15,-20,18,-18,9,-15,3,-11,0,-5,3
377,Disco,24.420555527459314,0.19981049001216888,77910.0,(-0.0034242488628763537-0.0006930753424970907j),22.13612589783524,0.26400312166126905,117.45383522727273,-56,97,-17,44,-6,23,-23,25,-10,10,-15,10,-9,3,-9,3,-8,1
378,Disco,3.1143125141019308,0.06507902592420578,63680.0,(-0.002298865695925938+5.333641972628191e-05j),21.3246143477053,0.2524132844396728,129.19921875,-182,103,-18,31,-12,18,-12,19,-17,18,-14,11,-11,5,-8,0,-8,2
379,Disco,4.590441529601942,0.08034592121839523,66093.0,(-0.0007479730388522218-0.0007747592851558925j),21.010339593540067,0.26067923032606616,123.046875,-154,97,-10,39,-11,24,-11,24,-13,20,-8,5,-9,3,-8,3,0,7
380,Disco,2.329630379583802,0.05570261552929878,56158.0,(0.00041288735347880966-0.0005557567099972711j),21.82585623172004,0.2575828583127035,99.38401442307692,-219,94,12,48,-7,16,-15,21,-20,13,-15,5,-15,0,-9,0,-9,0
381,Disco,4.355788147235188,0.07313726097345352,77138.0,(-0.0013102788939687534+0.001566360888931623j),22.339052424156407,0.263622885661821,129.19921875,-193,89,-19,38,-2,17,-7,16,-16,7,-15,9,-11,3,-8,3,-6,0
382,Disco,20.52534596473173,0.17021408677101135,91588.0,(-0.00042892182849996397-0.0022954669653702186j),20.902176427601347,0.274814749684303,123.046875,-63,94,-13,32,-13,26,-19,24,-11,13,-9,8,-4,9,-3,1,-8,0
383,Disco,4.486905329949771,0.08324296027421951,59632.0,(-0.0015430346394148965+0.0019711251665843455j),20.34973313927586,0.2624091788790014,117.45383522727273,-167,112,-4,37,-8,27,-14,18,-16,13,-13,10,-11,6,-9,4,-9,1
384,Disco,3.157257920527188,0.05589207634329796,100337.0,(0.0011564932294709236+0.0007077291998600161j),19.49248818559294,0.2735138117058842,112.34714673913044,-197,83,-38,43,-7,25,-8,13,-12,12,-12,10,-2,12,1,6,-3,-1
385,Disco,5.632516189532761,0.08059599995613098,105186.0,(6.32321479595458e-05+0.0023621320819737653j),19.404232912604048,0.2793040641176176,123.046875,-166,67,11,37,-10,27,-18,27,-15,20,-8,14,-6,12,-6,7,-4,5
386,Disco,15.480708269007726,0.1605190634727478,62597.0,(-0.0008332530627923438+0.0010599938062829165j),22.36418306966252,0.2645450621008924,123.046875,-95,122,-29,50,-11,28,-7,11,-8,11,-18,6,-11,2,-5,0,-7,1
387,Disco,7.722744073966034,0.11635574698448181,66416.0,(0.0009096489184200113+0.0011011167594009808j),22.007796253650092,0.2687251707747139,107.666015625,-100,110,-26,36,-10,28,-14,21,-19,18,-16,9,-13,4,-10,2,-4,3
388,Disco,8.766215731247094,0.11286323517560959,87059.0,(0.00028266914918843026-0.0031160619014515487j),22.059674937455746,0.26916363525024917,123.046875,-97,101,-40,51,-11,25,-14,17,-9,16,-7,11,-5,6,-6,4,-6,0
389,Disco,5.671292443852367,0.09728480875492096,74088.0,(0.0027646567138669273-0.00023936026516817042j),21.374465807447123,0.2643410429632645,129.19921875,-114,113,-29,42,-10,26,-14,21,-17,17,-13,8,-11,6,-10,3,-10,0
390,Disco,5.682758298730651,0.08280233293771744,96834.0,(0.004169652885082578-0.0005679337929447447j),20.419053509062348,0.27243747623367387,129.19921875,-125,88,-16,42,-9,29,-19,20,-16,15,-8,12,-7,7,-8,3,-6,5
391,Disco,20.700542661350223,0.16338644921779633,60725.0,(0.0038175681274431493+0.0010609095180903227j),21.788760426490203,0.2569667028533372,99.38401442307692,-116,98,-18,44,3,28,-1,14,-7,9,-10,6,-3,7,-3,0,-7,-1
392,Disco,6.53619986072892,0.10350629687309265,77833.0,(0.0015418785491934151+0.0035783471490159076j),21.324970431923017,0.2618658180093914,117.45383522727273,-123,89,-1,51,-16,28,-12,19,-13,18,-13,12,-8,8,-8,5,-8,4
393,Disco,13.901266371160197,0.14655299484729767,90792.0,(-1.535945966939885e-05+0.0009003079105001048j),21.471152876587258,0.27173366198387106,107.666015625,-86,87,-20,54,-1,19,-4,21,-19,12,-22,9,-15,3,-13,2,-7,3
394,Disco,5.529017202078578,0.09656182676553726,61992.0,(-0.0010513066586009747+0.0014290656627065346j),21.31079912201495,0.25508697117679807,135.99917763157896,-129,102,-4,50,-15,32,-18,24,-11,13,-12,7,-9,4,-9,4,-4,0
395,Disco,6.393595922995653,0.09370128810405731,78190.0,(0.0018181835202687724+0.0017347015543444065j),22.07555079788261,0.2660014165190398,123.046875,-159,82,-16,52,-4,22,-8,23,-5,17,-15,10,-13,1,-6,5,0,7
396,Disco,5.192940011577272,0.08854294568300247,89020.0,(-0.0004775317216572073+0.00015885634412176285j),21.999205532175065,0.26593862783755623,103.359375,-133,93,-24,61,-22,30,-14,20,-9,15,-8,11,-5,4,0,3,2,5
397,Disco,7.126819173083136,0.10166546702384949,79804.0,(-0.0005641298716909385+0.00016906987790806674j),22.201726166567074,0.25064437336157236,129.19921875,-116,75,-4,37,-5,31,-12,22,-11,14,-13,13,-13,8,-15,9,-6,8
398,Disco,8.50615514051162,0.11807384341955185,74585.0,(0.00207182336170812-0.0015795216236317306j),21.167465948803702,0.2671277622329621,123.046875,-91,99,-8,40,-18,22,-21,15,-25,17,-13,15,-15,4,-10,0,-10,4
399,Disco,8.50615514051162,0.11807384341955185,74585.0,(0.00207182336170812-0.0015795216236317306j),21.167465948803702,0.2671277622329621,123.046875,-91,99,-8,40,-18,22,-21,15,-25,17,-13,15,-15,4,-10,0,-10,4
400,Hiphop,9.298161478365351,0.11693795025348663,97629.0,(0.0009564970956542311-0.0010082740917141029j),19.530302120392488,0.2784384075375353,117.45383522727273,-80,84,-31,33,-19,23,-22,20,-16,19,-13,11,-10,10,-8,7,-5,7
401,Hiphop,45.25930546600575,0.27894675731658936,64772.0,(-0.0021987883665268797-0.00390260021522789j),22.37254868474429,0.21661008869322876,92.28515625,-81,49,-14,57,6,27,-6,31,-10,20,-2,12,3,13,-2,12,-7,4
402,Hiphop,5.054370278348763,0.08956610411405563,38898.0,(-0.001662364327669833+0.0001375469664366342j),20.50938906550512,0.2570292730387574,99.38401442307692,-202,132,12,43,-10,17,-13,15,-16,9,-11,7,-4,0,-5,1,-6,0
403,Hiphop,43.25376286455603,0.25568652153015137,68584.0,(-0.0020730458611270797-0.001565482260378429j),19.678402779233807,0.24883448040323403,92.28515625,-40,80,-25,38,-11,24,-7,26,-5,16,-3,8,-5,12,-1,10,0,0
404,Hiphop,28.474941731763618,0.18907047808170319,66146.0,(-0.0032562411922102442-0.0022914451892232348j),21.312094110489113,0.25123507026182096,95.703125,-140,71,-3,39,4,31,-3,19,-3,16,-3,11,-1,5,1,1,0,1
405,Hiphop,37.82774500019348,0.2561541497707367,82565.0,(0.001591295700485377+0.00015946341949356303j),19.487271750002922,0.2613041953982457,143.5546875,-11,81,-8,52,-14,31,-19,22,-14,14,-10,14,-8,7,-5,12,-3,6
406,Hiphop,45.76769831894909,0.25810566544532776,84905.0,(-0.00032993797917693076+0.0003480808144489459j),19.536127449917803,0.26464523303666554,99.38401442307692,-59,63,3,45,-1,28,-13,23,-6,16,-7,14,-5,8,-6,6,-4,0
407,Hiphop,40.522083735869096,0.2551060914993286,52096.0,(-0.00016125421738286675+0.0015507192765008492j),20.757619201593524,0.26270650064629486,123.046875,-58,103,-7,44,-8,12,-13,19,-13,17,-3,15,0,6,-6,5,-3,1
408,Hiphop,14.318451049852158,0.13745267689228058,117416.0,(0.00022431792239708314-0.0007090615085105739j),21.346548284856723,0.24487588167774935,172.265625,-111,55,-18,47,-24,22,-21,12,-15,16,-12,9,-12,4,-2,6,0,12
409,Hiphop,28.933562694388254,0.20422513782978058,65160.0,(-0.00013386629474529865+0.0006991046543866628j),18.636685449669486,0.26204950931381943,103.359375,-94,94,-2,49,-6,33,-7,20,-8,16,-5,10,-3,7,-3,3,-3,1
410,Hiphop,18.088884810451777,0.16017408668994904,83116.0,(0.00039953821745858647-0.0021339845859860537j),20.244568431548977,0.27566267602040306,95.703125,-67,94,-38,37,-12,36,-12,18,-8,17,-7,9,-8,4,-7,0,-4,4
411,Hiphop,24.632507606704085,0.19327066838741302,62375.0,(-0.0009607829920036291+0.00769297640247784j),20.4846338483911,0.2725252100140059,135.99917763157896,-74,104,-8,49,-9,21,-16,18,-13,18,-14,6,-15,4,-11,4,-2,6
412,Hiphop,22.389633798689424,0.19341318309307098,57832.0,(-0.00822454924257038-0.00018010464113977126j),20.92757674577344,0.2646382380678903,99.38401442307692,-67,112,-23,44,-18,23,-13,20,-10,20,-7,14,-9,11,-8,7,0,9
413,Hiphop,10.107412897711239,0.13325034081935883,64032.0,(-0.00010377312036090425+0.0015309498945628444j),20.38244299779583,0.27558096808365123,103.359375,-129,141,-42,34,-6,8,-11,15,-9,6,-8,7,-5,5,-3,-1,-8,-4
414,Hiphop,19.474836715086518,0.18173806369304657,88690.0,(-4.50459196506772e-05-0.0049883044402353515j),20.917979882322353,0.2648782667044166,135.99917763157896,-51,91,-33,69,-12,23,-13,23,-14,10,-13,6,-14,1,-7,3,-2,7
415,Hiphop,12.138938596777543,0.13206349313259125,76965.0,(-0.00687715784898961-0.0009106663032495748j),20.377184328670552,0.27097467166391703,99.38401442307692,-81,94,-16,40,-12,28,-20,18,-14,14,-7,13,-8,7,-4,5,-5,2
416,Hiphop,27.862124052084912,0.19619619846343994,73127.0,(0.0003641866977673182-0.0008749347146763227j),20.767764552836745,0.2543010071522481,99.38401442307692,-88,77,-19,51,-11,22,-4,20,-8,14,-3,8,-11,2,-12,0,0,10
417,Hiphop,21.361843889211833,0.1849564164876938,53280.0,(-0.0017062951311741501+0.002142152131492679j),19.888316813989732,0.27584832503231693,99.38401442307692,-76,98,-5,49,-10,33,-9,17,-12,18,-10,11,-10,6,-6,2,-4,5
418,Hiphop,17.682842791343738,0.1520918607711792,96547.0,(-0.0012187717494849106-0.00041424544975636474j),20.58866171114365,0.2752493977762192,143.5546875,-113,68,-15,56,-8,27,-12,20,-12,15,-11,14,-12,7,-13,0,-12,3
419,Hiphop,32.15803601831984,0.2073332667350769,66367.0,(0.0018396893142730698+0.0031509877106343626j),18.904311596994038,0.2761328058522969,135.99917763157896,-64,88,-10,41,-2,22,-6,16,-5,13,-6,3,-9,2,-7,3,1,6
420,Hiphop,18.736745124495872,0.17284536361694336,71675.0,(0.0004146057738011427+0.0008046607950059114j),23.347033750426043,0.20759530459022987,117.45383522727273,-122,50,-27,66,-6,32,-8,22,-6,21,-6,13,-3,8,-2,3,0,12
421,Hiphop,32.693561127620384,0.23572726547718048,79343.0,(-0.0003707195324270307+0.0009374729083639718j),20.728438793932437,0.2627209127950299,103.359375,-27,94,-20,49,-14,23,-17,24,-15,16,-10,13,-10,8,-10,5,-5,10
422,Hiphop,18.617331267225037,0.16639474034309387,49970.0,(0.00019464636139605003-0.0004292547187278207j),20.60232409595255,0.2594833081843385,99.38401442307692,-100,110,1,38,-14,20,-18,12,-14,15,-9,11,-9,8,-7,2,-4,4
423,Hiphop,20.167436464356182,0.18740181624889374,70677.0,(-0.0025560974103183785-0.0013120693045696056j),21.213243292663208,0.2559690516415262,95.703125,-44,101,-26,52,-11,26,-13,20,-17,11,-10,8,-15,4,-10,4,-1,7
424,Hiphop,20.233607676869138,0.16778524219989777,92017.0,(-0.0016891838916814536+0.004894559205607812j),19.58288343897314,0.2739679260739439,103.359375,-63,86,-37,39,-16,21,-12,13,-12,16,-3,8,-6,5,-6,2,0,6
425,Hiphop,36.15072169030634,0.24570299685001373,71199.0,(-0.00016366185056899068-0.0016309508615310181j),20.758911966844764,0.2459256892925864,107.666015625,-44,93,-22,48,-13,34,-6,25,-12,20,-5,11,-11,10,-3,10,0,9
426,Hiphop,17.08701110787872,0.15661682188510895,115791.0,(-0.0013196943008793355-0.002093199076422335j),17.490191809064985,0.2626818030189424,103.359375,-102,30,20,45,9,8,1,12,0,5,-2,8,-1,3,1,3,-2,5
427,Hiphop,10.252707496703744,0.1313987672328949,68204.0,(0.00021400716163650155+0.0011842555602233874j),17.511723555559286,0.23659033435787682,92.28515625,-109,76,2,19,0,8,-8,6,-4,3,-1,2,2,2,-5,5,-6,2
